,wd_loss,wg_loss
0,23.26058006286621,0.3698643445968628
1,-6.03250789642334,-7.4270100593566895
2,-9.7686185836792,-13.561861038208008
3,-9.012206077575684,-16.81992530822754
4,-7.890460968017578,-16.5760498046875
5,-6.613211631774902,-17.02884292602539
6,-7.10831356048584,-14.190451622009277
7,-6.057374000549316,-11.418033599853516
8,-6.041787147521973,-8.327507019042969
9,-5.545943260192871,-6.8164472579956055
10,-4.923520088195801,-5.25021505355835
11,-4.748015403747559,-2.251983165740967
12,-4.327515125274658,-2.009094715118408
13,-3.9253225326538086,-0.0422261580824852
14,-2.7206125259399414,-1.536591649055481
15,-2.6837689876556396,-0.22552695870399475
16,-2.11207914352417,0.0776710957288742
17,-1.7036573886871338,1.1681642532348633
18,-1.435561180114746,0.9543781280517578
19,-1.2084568738937378,-0.5231951475143433
20,-1.1212819814682007,0.906548023223877
21,-1.1759079694747925,-0.9167382121086121
22,-1.0234684944152832,0.22537219524383545
23,-1.0093008279800415,-1.3250396251678467
24,-0.9300447106361389,-0.8862772583961487
25,-0.9902281761169434,-1.4978280067443848
26,-0.9285827875137329,-1.8728398084640503
27,-0.784711480140686,-1.7892156839370728
28,-1.0728812217712402,0.38289135694503784
29,-0.8411163091659546,-0.9548346996307373
30,-0.7058327198028564,-1.6101453304290771
31,-0.8006417155265808,-0.14467693865299225
32,-0.8497358560562134,-0.1859237402677536
33,-0.83649742603302,-0.6876357793807983
34,-0.7055728435516357,-1.1575334072113037
35,-0.6160841584205627,-1.0786845684051514
36,-0.3946461081504822,-0.74233078956604
37,-0.6428315043449402,-1.0968495607376099
38,-0.7939313650131226,1.2738425731658936
39,-0.6494039297103882,-0.8567718863487244
40,-0.595601499080658,-1.7225010395050049
41,-0.7492149472236633,-1.2087935209274292
42,-0.5687834024429321,-0.9995447993278503
43,-0.6265466809272766,0.20399387180805206
44,-0.6023064255714417,-1.8057204484939575
45,-0.42844679951667786,-2.248765468597412
46,-0.5209975838661194,-1.6115809679031372
47,-0.6129482388496399,-1.7223522663116455
48,-0.504071831703186,-2.869999408721924
49,-0.5303674340248108,-1.6648402214050293
50,-0.30159348249435425,-3.019102096557617
51,-0.3594348132610321,-2.867866039276123
52,-0.5300931334495544,-2.746786117553711
53,-0.2903580367565155,-2.189303398132324
54,-0.3868444561958313,-3.4512059688568115
55,-0.3970392346382141,-2.3772566318511963
56,-0.3980601727962494,-1.940505862236023
57,-0.5125546455383301,-4.096782207489014
58,-0.4787481427192688,-2.997180938720703
59,-0.47022438049316406,-3.0969398021698
60,-0.3131698668003082,-1.1103956699371338
61,-0.39811599254608154,-0.8770813941955566
62,-0.3556411862373352,-1.9708201885223389
63,-0.4319031536579132,-4.372066497802734
64,-0.47883427143096924,-2.964963674545288
65,-0.4876609146595001,-2.531440019607544
66,-0.3923896551132202,-1.6651045083999634
67,-0.36330321431159973,-0.9737853407859802
68,-0.3566696047782898,-3.5812458992004395
69,-0.410651296377182,-1.089431881904602
70,-0.6138607263565063,-5.133340358734131
71,-0.5950846672058105,-1.9115849733352661
72,-0.3518633246421814,-2.7966082096099854
73,-0.3100892901420593,-2.4002950191497803
74,-0.5498589277267456,-1.8535444736480713
75,-0.5660633444786072,-1.5628130435943604
76,-0.2287089228630066,-2.903928756713867
77,-0.14991465210914612,-5.011587619781494
78,-0.3922223150730133,-3.1218719482421875
79,-0.31435427069664,-0.7874578237533569
80,-0.31811803579330444,-2.82708740234375
81,-0.4336814880371094,-3.4969046115875244
82,-0.31489115953445435,-2.1529648303985596
83,-0.549052357673645,-3.0232439041137695
84,-0.25851884484291077,-3.0638628005981445
85,-0.3303968906402588,-2.414135456085205
86,-0.5180140733718872,-5.256406784057617
87,-0.3231503665447235,-3.6184680461883545
88,-0.2989315986633301,-1.5997271537780762
89,-0.16753771901130676,-1.8279482126235962
90,-0.6294460892677307,-0.4252442717552185
91,-0.3161868453025818,-3.217111587524414
92,-0.22448714077472687,-2.004531145095825
93,-0.2094738930463791,-2.9396047592163086
94,-0.17947722971439362,-2.289189100265503
95,-0.1754170060157776,-3.0648252964019775
96,-0.2947808504104614,-2.8260350227355957
97,-0.24160884320735931,-4.547333717346191
98,-0.40601491928100586,-3.0187036991119385
99,-0.36090773344039917,-1.986896276473999
100,-0.22702966630458832,-2.7805304527282715
101,-0.32882362604141235,-3.8473684787750244
102,-0.3715321123600006,-3.963942527770996
103,-0.26492488384246826,-3.4726150035858154
104,-0.2022997885942459,-4.095905303955078
105,-0.2060471475124359,-4.170941352844238
106,-0.16591620445251465,-3.75148868560791
107,-0.42104941606521606,-4.111461639404297
108,-0.3568895161151886,-1.7318248748779297
109,-0.2475433647632599,-2.159217596054077
110,-0.26895639300346375,-3.3713266849517822
111,-0.3993615508079529,-1.8248615264892578
112,-0.20135073363780975,-4.833099842071533
113,-0.46049100160598755,-4.9149088859558105
114,-0.3027411699295044,-3.829946994781494
115,-0.23650804162025452,-4.3518781661987305
116,-0.4447060823440552,-6.251799583435059
117,-0.2664582133293152,-4.991232872009277
118,-0.26937347650527954,-4.116630554199219
119,-0.1628417670726776,-3.4488472938537598
120,-0.2590380012989044,-2.8495588302612305
121,-0.25421613454818726,-5.209476470947266
122,-0.07970381528139114,-4.383536338806152
123,-0.3561049699783325,-5.1227216720581055
124,-0.15579400956630707,-5.80866813659668
125,0.0016929339617490768,-5.72700309753418
126,-0.30945131182670593,-3.6679623126983643
127,-0.09234713762998581,-4.5080037117004395
128,-0.27312803268432617,-4.709482192993164
129,-0.2333461046218872,-4.7501068115234375
130,-0.27833041548728943,-4.601816177368164
131,-0.4509277939796448,-7.676067352294922
132,-0.47653889656066895,-7.071050643920898
133,0.013910576701164246,-4.0411224365234375
134,-0.26776593923568726,-5.497103691101074
135,-0.3078220784664154,-7.817511081695557
136,-0.1293015480041504,-7.1167192459106445
137,-0.4628574550151825,-9.558868408203125
138,-0.3600741922855377,-6.9656982421875
139,-0.27934175729751587,-6.279275894165039
140,-0.22115986049175262,-5.428860187530518
141,-0.1817844659090042,-7.124042510986328
142,-0.16999661922454834,-5.781240463256836
143,-0.3207613527774811,-7.531366348266602
144,-0.08102427423000336,-6.870333671569824
145,-0.24657781422138214,-7.857306480407715
146,0.200125053524971,-5.9488677978515625
147,-0.2956526577472687,-7.474699020385742
148,-0.086146280169487,-6.851054668426514
149,-0.246785968542099,-6.034284591674805
150,-0.19801916182041168,-7.687824249267578
151,-0.24229614436626434,-5.7456254959106445
152,-0.47447946667671204,-4.843733787536621
153,-0.16781100630760193,-5.743223667144775
154,-0.1895865797996521,-6.413962364196777
155,-0.2858385741710663,-7.973641395568848
156,-0.659789502620697,-3.5144710540771484
157,-0.11859258264303207,-7.903079986572266
158,-0.18656302988529205,-7.0915327072143555
159,-0.02687513269484043,-6.341012954711914
160,-0.19129492342472076,-7.4565253257751465
161,0.016679726541042328,-6.506418228149414
162,-0.09225495904684067,-6.480607986450195
163,-0.04622788727283478,-5.557539939880371
164,-0.23336061835289001,-7.60178279876709
165,0.05462070554494858,-5.921342849731445
166,-0.29921847581863403,-4.307108402252197
167,-0.1360819786787033,-6.0363969802856445
168,-0.21512249112129211,-7.738663196563721
169,-0.2355170100927353,-6.527469635009766
170,-0.20574021339416504,-6.755645275115967
171,-0.5033628344535828,-5.84151554107666
172,-0.0861668661236763,-7.143045425415039
173,-0.1635042130947113,-8.892621040344238
174,-0.024871382862329483,-6.626662254333496
175,-0.22829768061637878,-7.255035400390625
176,-0.2755028009414673,-8.105985641479492
177,-0.17487572133541107,-7.8729448318481445
178,-0.24055135250091553,-6.877250671386719
179,-0.25181451439857483,-8.011554718017578
180,-0.301090806722641,-4.486270904541016
181,-0.02419508807361126,-7.522607803344727
182,-0.09521958976984024,-8.932040214538574
183,-0.21106892824172974,-7.9433770179748535
184,-0.38192081451416016,-8.15504264831543
185,-0.4250507056713104,-7.058077335357666
186,-0.40805914998054504,-7.108308792114258
187,-0.2281445860862732,-5.775084495544434
188,-0.23314861953258514,-7.613265037536621
189,-0.099591463804245,-6.665331840515137
190,-0.5067432522773743,-6.8092851638793945
191,-0.5011234879493713,-9.166749000549316
192,-0.37610095739364624,-9.484392166137695
193,-0.09848102927207947,-7.726059913635254
194,-0.17603790760040283,-7.650114059448242
195,0.0038658250123262405,-6.577165126800537
196,-0.19576236605644226,-5.503816604614258
197,-0.34139367938041687,-5.711408615112305
198,-0.03126772120594978,-6.991978645324707
199,-0.047136709094047546,-7.973063945770264
200,-0.12218368053436279,-7.666482925415039
201,-0.3445201814174652,-7.746308326721191
202,-0.0351862758398056,-7.252490997314453
203,0.14568988978862762,-8.024721145629883
204,-0.1048116385936737,-8.042168617248535
205,-0.4580004811286926,-9.263504028320312
206,-0.03281489759683609,-8.564254760742188
207,-0.15265730023384094,-8.609204292297363
208,0.03343112766742706,-7.986352443695068
209,-0.21966853737831116,-6.1067962646484375
210,-0.30802038311958313,-9.175827026367188
211,-0.15187641978263855,-6.613556861877441
212,-0.12480894476175308,-7.349428653717041
213,-0.2068033367395401,-8.131075859069824
214,-0.2694985866546631,-7.981904983520508
215,-0.2749062478542328,-8.211099624633789
216,-0.172345370054245,-8.008172988891602
217,-0.07547081261873245,-8.033777236938477
218,-0.18251387774944305,-8.843854904174805
219,-0.19699719548225403,-7.945257663726807
220,0.05103607475757599,-8.102670669555664
221,-0.07291185855865479,-8.99830150604248
222,-0.12220846861600876,-6.479397773742676
223,-0.3987756073474884,-6.763881683349609
224,-0.1605616956949234,-8.417289733886719
225,-0.10353166610002518,-9.305625915527344
226,-0.14638689160346985,-7.224295139312744
227,0.03203488886356354,-6.6209025382995605
228,-0.12410915642976761,-7.571223258972168
229,-0.2953111529350281,-6.397772789001465
230,-0.23873433470726013,-7.07222843170166
231,-0.6460936069488525,-12.198848724365234
232,-0.23047515749931335,-9.46954345703125
233,-0.36214402318000793,-8.44369888305664
234,-0.28099414706230164,-10.392112731933594
235,0.17182926833629608,-7.988062381744385
236,-0.05580002814531326,-7.612921237945557
237,-0.5220226049423218,-9.800697326660156
238,-0.35210517048835754,-8.917573928833008
239,-0.25786420702934265,-8.46960163116455
240,0.007682060822844505,-8.08456039428711
241,-0.004908902570605278,-9.700898170471191
242,0.13935939967632294,-7.150784015655518
243,0.15486277639865875,-7.425141334533691
244,0.04502158984541893,-7.630041122436523
245,-0.08950698375701904,-8.683640480041504
246,0.09279930591583252,-9.160367012023926
247,-0.8982691168785095,-10.439383506774902
248,-0.04940851777791977,-8.780965805053711
249,-0.18027685582637787,-7.423250198364258
250,-0.12903092801570892,-10.5311861038208
251,0.05512036010622978,-9.27868366241455
252,0.010319228284060955,-7.509294509887695
253,-0.22174644470214844,-9.272759437561035
254,-0.0642319992184639,-8.745527267456055
255,0.12539266049861908,-9.047484397888184
256,-0.34292837977409363,-8.687459945678711
257,-0.5172516107559204,-6.231418132781982
258,0.007109057158231735,-7.790866851806641
259,-0.08365260809659958,-9.396358489990234
260,-0.222834050655365,-9.24250602722168
261,0.3556157648563385,-10.035259246826172
262,-0.5731052756309509,-9.760581970214844
263,-0.15813028812408447,-10.047605514526367
264,-0.2828636169433594,-7.727677822113037
265,-0.33809226751327515,-8.40123176574707
266,-0.08170395344495773,-10.134265899658203
267,-0.08513446152210236,-8.380534172058105
268,-0.24643129110336304,-10.710833549499512
269,-0.03773288428783417,-8.605871200561523
270,-0.1817397177219391,-9.863136291503906
271,-0.17394091188907623,-8.753419876098633
272,-0.14253081381320953,-8.758962631225586
273,-0.05764594301581383,-10.354992866516113
274,-0.27241405844688416,-10.81112003326416
275,0.013886293396353722,-9.540071487426758
276,-0.7527230381965637,-7.951268672943115
277,0.11387533694505692,-10.96694564819336
278,-0.13836388289928436,-8.916258811950684
279,-0.11843690276145935,-9.741323471069336
280,-0.13810282945632935,-10.067855834960938
281,0.10452937334775925,-10.40155029296875
282,0.03973597288131714,-10.91244125366211
283,-0.4063645899295807,-9.789087295532227
284,0.029722627252340317,-10.646289825439453
285,0.05956413224339485,-7.869746208190918
286,-0.07321501523256302,-7.112271785736084
287,-0.7529777884483337,-7.287862777709961
288,-0.08681967109441757,-10.042890548706055
289,-0.23495839536190033,-8.565618515014648
290,-0.588368833065033,-10.484314918518066
291,-0.4311305284500122,-8.230545997619629
292,-0.14655017852783203,-9.126300811767578
293,-0.272185355424881,-6.602903366088867
294,-0.045106593519449234,-8.402689933776855
295,-0.5646111369132996,-11.186857223510742
296,-0.334567666053772,-10.75326156616211
297,0.10013015568256378,-8.893233299255371
298,-0.7246137857437134,-7.427090644836426
299,-0.8614179491996765,-6.63887882232666
